;Intel Airmont (Atom)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1			1.00	PREFETCH_NOP
SBB	M64, I32	1	1		11	9.00	lock I86
SBB	M64, R64	1	1		16	9.00	lock I86
SBB	M8, I8	1	1		11	9.00	lock I86
SBB	M8, R8l	1	1		19	9.00	lock I86
SBB	R8l, I8	1	1		2	2.00	I86
REPE_SCASB		5	5			21.00	I86
SCASD		3	3		5	5.00	I386
REPNE_SCASD		5	5			21.00	I386
REPE_SCASW		5	5			21.00	I86
SETB	M8	1	1		6	1.00	I386
SETB	R8l	1	1		2	1.00	I386
SETBE	R8h	1	1		2	1.00	I386
SETL	M8	1	1		6	1.00	I386
SETL	R8l	1	1		2	1.00	I386
SETLE	R8h	1	1		2	1.00	I386
SETNB	M8	1	1		6	1.00	I386
SETNB	R8l	1	1		2	1.00	I386
SETNBE	R8h	1	1		2	1.00	I386
SETNL	M8	1	1		6	1.00	I386
SETNL	R8l	1	1		2	1.00	I386
SETNLE	R8h	1	1		2	1.00	I386
SETNO	M8	1	1		6	1.00	I386
SETNO	R8l	1	1		2	1.00	I386
SETNP	R8h	1	1		2	1.00	I386
SETNS	M8	1	1		6	1.00	I386
SETNS	R8l	1	1		2	1.00	I386
SETNZ	R8h	1	1		2	1.00	I386
SETO	M8	1	1		6	1.00	I386
SETO	R8l	1	1		2	1.00	I386
SETP	R8h	1	1		2	1.00	I386
SETS	M8	1	1		6	1.00	I386
SETS	R8l	1	1		2	1.00	I386
SETZ	R8h	1	1		2	1.00	I386
SGDT	M80	8	8			11.00	I286REAL
SHL	M16, 1	1	1			1.00	I86
SHL	M16, I8	1	1			1.00	I186
SHL	M32, 1	1	1			1.00	I86
SHL	M32, I8	1	1			1.00	I186
SHL	M64, 1	1	1			1.00	I86
SHL	M64, I8	1	1			1.00	I186
SHL	M8, 1	1	1			1.00	I86
SHL	M8, I8	1	1			1.00	I186
SHL	R16, 1	1	1		1	1.00	I86
SHL	R16, I8	1	1		1	1.00	I186
SHL	R32, 1	1	1		1	1.00	I86
SHL	R32, I8	1	1		1	1.00	I186
SHL	R64, 1	1	1		1	1.00	I86
SHL	R64, I8	1	1		1	1.00	I186
SHL	R8h, 1	1	1		2	1.00	I86
SHL	R8h, I8	1	1		2	1.00	I186
SHLD	M16, R16, 0	13	13		13	12.00	I386
SHLD	M16, R16, I8	13	13		13	12.00	I386
SHLD	M32, R32, CL	6	6		11	6.00	I386
SHLD	M64, R64, 0	13	13		7	12.00	I386
SHLD	M64, R64, I8	13	13		7	12.00	I386
SHLD	R16, R16, CL	9	9		8	10.00	I386
SHLD	R32, R32, 0	1	1		2	2.00	I386
SHLD	R32, R32, I8	1	1		2	2.00	I386
SHLD	R64, R64, CL	9	9		8	10.00	I386
SHL	R8l, 0	1	1		1	1.00	I186
SHL	R8l, I8	1	1		1	1.00	I186
SHL	R8l, 1	1	1		1	1.00	I86
SHR	M16, 0	1	1			1.00	I186
SHR	M16, CL	1	1		6	1.00	I86
SHR	M32, 0	1	1			1.00	I186
SHR	M32, CL	1	1		6	1.00	I86
SHR	M64, 0	1	1			1.00	I186
SHR	M64, CL	1	1		6	1.00	I86
SHR	M8, 0	1	1			1.00	I186
SHR	M8, CL	1	1		6	1.00	I86
SHR	R16, 0	1	1		1	1.00	I186
SHR	R16, CL	1	1		3	1.00	I86
SHR	R32, 0	1	1		1	1.00	I186
SHR	R32, CL	1	1		3	1.00	I86
SHR	R64, 0	1	1		1	1.00	I186
SHR	R64, CL	1	1		3	1.00	I86
SHR	R8h, 0	1	1		1	1.00	I186
SHR	R8h, CL	1	1		3	1.00	I86
SHR	R8l, CL	1	1		3	1.00	I86
SHRD	M16, R16, CL	10	10		10	11.00	I386
SHRD	M32, R32, 0	6	6		9	5.98	I386
SHRD	M32, R32, I8	6	6		9	6.00	I386
SHRD	M64, R64, CL	12	12		12	11.00	I386
SHRD	R16, R16, 0	8	8		6	10.00	I386
SHRD	R16, R16, I8	8	8		6	10.00	I386
SHRD	R32, R32, CL	2	2		4	4.00	I386
SHRD	R64, R64, 0	10	10		6	10.00	I386
SHRD	R64, R64, I8	10	10		7	10.00	I386
SHR	R8l, 1	1	1		1	1.00	I86
SHR	R8l, 0	1	1		1	1.00	I186
SHR	R8l, I8	1	1		1	1.00	I186
SLDT	M16	6	6			14.00	I286PROTECTED
SLDT	R32	4	4			10.00	I286PROTECTED
SMSW	M16	7	7			13.00	I286REAL
SMSW	R32	5	5			11.00	I286REAL
STC		1	1			1.00	I86
STI		7	7			9.00	I86
REP_STOSB		4	4			20.00	I86
STOSD		2	2		3	4.00	I386
REP_STOSD		4	4			20.00	I386
REP_STOSW		4	4			20.00	I86
STR	M16	7	7			12.00	I286PROTECTED
STR	R32	4	4			12.00	I286PROTECTED
SUB	AL, 0	1	1		1	1.00	I86
SUB	AX, I16	1	1		1	1.00	I86
SUB	M16, 0	1	1			1.00	I86
SUB	M16, I8	1	1			1.00	I86
SUB	M32, 0	1	1			1.00	I86
SUB	M32, I8	1	1			1.00	I86
SUB	M64, 0	1	1			1.00	I86
SUB	M64, I8	1	1			1.00	I86
SUB	M8, 0	1	1			1.00	I86
SUB	M8, R8h	1	1		6	1.00	I86
SUB	R16, 0	1	1		1	0.50	I86
SUB	R16, I8	1	1		1	0.50	I86
SUB	R32, 0	1	1		1	0.50	I86
SUB	R32, I8	1	1		1	0.50	I86
SUB	R64, 0	1	1		1	0.50	I86
SUB	R64, I8	1	1		1	0.50	I86
SUB	R8h, 0	1	1		2	1.00	I86
SUB	R8h, M8	1	1		2	1.00	I86
SUB	RAX, I32	1	1		1	1.00	I86
SUB	R8h, R8l	1	1		2	1.00	I86
SUB	R8l, R8l	1	1		1	0.50	I86
SUB	R32, R32	1	1		1	0.50	I86
SUB	R8h, R8h	1	1		2	0.50	I86
SUB	R8l, R8h	1	1		2	1.00	I86
SUB	R16, R16	1	1		1	0.50	I86
SUB	R64, R64	1	1		1	0.50	I86
SUB	M16, I16	1	1			10.50	lock I86
SUB	M16, R16	1	1		18	10.50	lock I86
SUB	M32, I32	1	1			10.50	lock I86
SUB	M32, R32	1	1		12	10.50	lock I86
SUB	M64, I32	1	1			9.75	lock I86
SUB	M64, R64	1	1		12	9.75	lock I86
SUB	M8, I8	1	1			10.50	lock I86
SUB	M8, R8l	1	1		18	10.50	lock I86
SUB	R8l, I8	1	1		1	0.50	I86
TEST	AL, I8	1	1		1	0.50	I86
TEST	EAX, I32	1	1		1	0.50	I86
TEST	M16, R16	1	1		1	1.00	I86
TEST	M32, R32	1	1		1	1.00	I86
TEST	M64, R64	1	1		1	1.00	I86
TEST	M8, I8	1	1			1.00	I86
TEST	M8, R8l	1	1		1	1.00	I86
TEST	R16, R16	1	1		1	0.50	I86
TEST	R32, R32	1	1		1	0.50	I86
TEST	R64, R64	1	1		1	0.50	I86
TEST	R8h, I8	1	1		2	1.00	I86
TEST	R8h, R8l	1	1		2	1.00	I86
TEST	R8l, R8l	1	1		1	0.50	I86
TEST	R8l, 0	1	1		1	0.50	I86
VERR	R16	66	66		3293	3424.44	I286PROTECTED
VERW	R16	66	66		3293	3424.44	I286PROTECTED
WRMSR		49	49			58.00	PENTIUMREAL
XADD	M32, R32	6	6		6	6.00	I486REAL
XADD	M8, R8h	6	6		5	6.00	I486REAL
XADD	R16, R16	3	3		3	5.00	I486REAL
XADD	R64, R64	3	3		3	5.00	I486REAL
XADD	R8h, R8l	3	3		3	5.00	I486REAL
XADD	R8l, R8l	3	3		3	5.00	I486REAL
XADD	M32, R32	4	4		13	10.33	lock I486REAL
XADD	M8, R8h	4	4		15	11.88	lock I486REAL
XCHG	M16, R16	3	3		9	10.33	I86
XCHG	M64, R64	3	3		8	10.33	I86
XCHG	M8, R8l	3	3		9	10.33	I86
XCHG	R16, R16	3	3		3	5.00	I86
XCHG	R32, R32	3	3		3	5.00	I86
XCHG	R64, RAX	3	3		3	5.00	I86
XCHG	R8h, R8l	3	3		3	5.00	I86
XCHG	R8l, R8l	3	3		3	5.00	I86
XOR	AL, 0	1	1		1	1.00	I86
XOR	AX, I16	1	1		1	1.00	I86
XOR	M16, 0	1	1			1.00	I86
XOR	M16, I8	1	1			1.00	I86
XOR	M32, 0	1	1			1.00	I86
XOR	M32, I8	1	1			1.00	I86
XOR	M64, 0	1	1			1.00	I86
XOR	M64, I8	1	1			1.00	I86
XOR	M8, 0	1	1			1.00	I86
XOR	M8, R8h	1	1		6	1.00	I86
XOR	R16, 0	1	1		1	0.50	I86
XOR	R16, I8	1	1		1	0.50	I86
XOR	R32, 0	1	1		1	0.50	I86
XOR	R32, I8	1	1		1	0.50	I86
XOR	R64, 0	1	1		1	0.50	I86
XOR	R64, I8	1	1		1	0.50	I86
XOR	R8h, 0	1	1		2	1.00	I86
XOR	R8h, M8	1	1		2	1.00	I86
XOR	RAX, I32	1	1		1	1.00	I86
XOR	R8h, R8l	1	1		2	1.00	I86
XOR	R8l, R8l	1	1		1	0.50	I86
XOR	R32, R32	1	1		1	0.50	I86
XOR	R8h, R8h	1	1		2	0.50	I86
XOR	R8l, R8h	1	1		2	1.00	I86
XOR	R16, R16	1	1		1	0.50	I86
XOR	R64, R64	1	1		1	0.50	I86
XOR	M16, I16	1	1			10.50	lock I86
XOR	M16, R16	1	1		18	10.50	lock I86
XOR	M32, I32	1	1			10.50	lock I86
XOR	M32, R32	1	1		12	10.50	lock I86
XOR	M64, I32	1	1			9.75	lock I86
XOR	M64, R64	1	1		12	9.75	lock I86
XOR	M8, I8	1	1			10.50	lock I86
XOR	M8, R8l	1	1		18	10.50	lock I86
XOR	R8l, I8	1	1		1	0.50	I86
CLFLUSH	M512	1	1			123.50	CLFSH
CDQE		1	1		1	1.00	LONGMODE
REPE_CMPSQ		5	5			21.00	LONGMODE
CMPXCHG16B	M128	19	19		21	18.00	CMPXCHG16B
CQO		1	1		1	1.00	LONGMODE
LODSQ		3	3			5.00	LONGMODE
REP_LODSQ		3	3			20.00	LONGMODE
REP_MOVSQ		5	5			21.00	LONGMODE
MOVSXD	R64, M32	1	1			1.00	LONGMODE
POPFQ		21	21			48.50	LONGMODE
SCASQ		3	3		5	5.00	LONGMODE
REPNE_SCASQ		5	5			21.00	LONGMODE
REP_STOSQ		4	4			20.00	LONGMODE
LZCNT	R16, M16	10	10		8	13.00	LZCNT
LZCNT	R32, M32	10	10		8	10.00	LZCNT
LZCNT	R64, M64	10	10		8	10.00	LZCNT
EMMS		9	9			10.00	PENTIUMMMX
MOVD	M32, MM	1	1		11	1.00	PENTIUMMMX
MOVD	MM, R32	1	1		6	1.00	PENTIUMMMX
MOVNTQ	M64, MM	1	1		324	1.00	PENTIUMMMX
MOVQ	MM, M64	1	1			1.00	PENTIUMMMX
MOVQ	R64, MM	1	1		6	1.00	PENTIUMMMX
MOVQ	MM, MM	1	1		1	0.50	PENTIUMMMX
PACKSSDW	MM, MM	1	1		1	1.00	PENTIUMMMX
PACKSSWB	MM, MM	1	1		1	1.00	PENTIUMMMX
PACKUSWB	MM, MM	1	1		1	1.00	PENTIUMMMX
PADDB	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDD	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDQ	MM, MM	2	2		3	4.00	SSE2MMX
PADDSB	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDSW	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDUSB	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDUSW	MM, MM	1	1		1	0.50	PENTIUMMMX
PADDW	MM, MM	1	1		1	0.50	PENTIUMMMX
PAND	MM, MM	1	1		1	0.50	PENTIUMMMX
PANDN	MM, MM	1	1		1	0.50	PENTIUMMMX
PAVGB	MM, MM	1	1		1	0.50	PENTIUMMMX
PAVGW	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPEQB	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPEQD	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPEQW	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPGTB	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPGTD	MM, MM	1	1		1	0.50	PENTIUMMMX
PCMPGTW	MM, MM	1	1		1	0.50	PENTIUMMMX
PINSRW	MM, M16, I8	1	1		1	1.00	PENTIUMMMX
PMADDWD	MM, M64	1	1		4	1.00	PENTIUMMMX
PMAXSW	MM, M64	1	1		1	1.00	PENTIUMMMX
PMAXUB	MM, M64	1	1		1	1.00	PENTIUMMMX
PMINSW	MM, M64	1	1		1	1.00	PENTIUMMMX
PMINUB	MM, M64	1	1		1	1.00	PENTIUMMMX
PMULHW	MM, M64	1	1		4	1.00	PENTIUMMMX
PMULLW	MM, M64	1	1		4	1.00	PENTIUMMMX
POR	MM, M64	1	1		1	1.00	PENTIUMMMX
PSADBW	MM, M64	1	1		4	1.00	PENTIUMMMX
PSHUFW	MM, M64, I8	1	1			1.00	PENTIUMMMX
PSLLD	MM, I8	1	1		1	1.00	PENTIUMMMX
PSLLD	MM, MM	1	1		2	2.00	PENTIUMMMX
PSLLQ	MM, M64	1	1		2	2.00	PENTIUMMMX
PSLLW	MM, I8	1	1		1	1.00	PENTIUMMMX
PSLLW	MM, MM	1	1		2	2.00	PENTIUMMMX
PSRAD	MM, M64	1	1		2	2.00	PENTIUMMMX
PSRAW	MM, I8	1	1		1	1.00	PENTIUMMMX
PSRAW	MM, MM	1	1		2	2.00	PENTIUMMMX
PSRLD	MM, M64	1	1		2	2.00	PENTIUMMMX
PSRLQ	MM, I8	1	1		1	1.00	PENTIUMMMX
PSRLQ	MM, MM	1	1		2	2.00	PENTIUMMMX
PSRLW	MM, M64	1	1		2	2.00	PENTIUMMMX
PSUBB	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBD	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBSB	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBSW	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBUSB	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBUSW	MM, M64	1	1		1	1.00	PENTIUMMMX
PSUBW	MM, M64	1	1		1	1.00	PENTIUMMMX
PUNPCKHBW	MM, M64	1	1		1	1.00	PENTIUMMMX
PUNPCKHDQ	MM, M64	1	1		1	1.00	PENTIUMMMX
PUNPCKHWD	MM, M64	1	1		1	1.00	PENTIUMMMX
PUNPCKLBW	MM, M32	1	1		1	1.00	PENTIUMMMX
PUNPCKLDQ	MM, M32	1	1		1	1.00	PENTIUMMMX
PUNPCKLWD	MM, M32	1	1		1	1.00	PENTIUMMMX
PXOR	MM, M64	1	1		1	1.00	PENTIUMMMX
MOVBE	M16, R16	1	1		4	6.00	MOVBE
MOVBE	M64, R64	1	1		7	1.00	MOVBE
MOVBE	R32, M32	1	1			1.00	MOVBE
PAUSE		6	6			24.00	PAUSE
PCLMULQDQ	XMM, M128, I8	9	9		11	13.00	PCLMULQDQ
RDRAND	R16	15	15		1367	1345.46	RDRAND
RDRAND	R64	15	15			1345.37	RDRAND
RDTSCP		13	13			34.50	RDTSCP
ADDPS	XMM, M128	1	1		3	1.00	SSE
ADDSS	XMM, M32	1	1		3	1.00	SSE
ANDNPS	XMM, M128	1	1		1	1.00	SSE
ANDPS	XMM, M128	1	1		1	1.00	SSE
CMPPS	XMM, M128, I8	1	1		3	1.00	SSE
CMPSS	XMM, M32, I8	1	1		3	1.00	SSE
COMISS	XMM, M32	1	1		6	1.00	SSE
CVTPI2PS	XMM, M64	1	1		4	1.00	SSE
CVTPS2PI	MM, M64	1	1			1.00	SSE
CVTSI2SS	XMM, M32	1	1		4	1.00	SSE
CVTSI2SS	XMM, R32	1	1		9	1.00	SSE
CVTSS2SI	R32, M32	1	1			1.00	SSE
CVTSS2SI	R64, M32	1	1			1.00	SSE
CVTTPS2PI	MM, M64	1	1			1.00	SSE
CVTTSS2SI	R32, M32	1	1			1.00	SSE
CVTTSS2SI	R64, M32	1	1			1.00	SSE
DIVPS	XMM, M128	7	7		38	39.00	SSE
DIVSS	XMM, M32	1	1		19	17.00	SSE
FXSAVE	M4096	123	123			133.50	FXSAVE
LDMXCSR	M32	5	5			8.00	SSEMXCSR
MAXPS	XMM, XMM	1	1		3	1.00	SSE
MAXSS	XMM, XMM	1	1		3	1.00	SSE
MINPS	XMM, XMM	1	1		3	1.00	SSE
MINSS	XMM, XMM	1	1		3	1.00	SSE
MOVAPS	XMM, M128	1	1			1.00	SSE
MOVAPS	XMM, XMM	1	1		1	0.50	SSE
MOVHPS	M64, XMM	1	1		4	1.00	SSE
MOVLHPS	XMM, XMM	1	1		1	1.00	SSE
MOVLPS	XMM, M64	1	1		1	1.00	SSE
MOVNTPS	M128, XMM	1	1		372	1.00	SSE
MOVSS	XMM, M32	1	1			1.00	SSE
MOVSS	XMM, XMM	1	1		1	0.50	SSE
MOVUPS	XMM, M128	1	1			1.00	SSE
MOVUPS	XMM, XMM	1	1		1	0.50	SSE
MULPS	XMM, XMM	1	1		5	2.00	SSE
MULSS	XMM, XMM	1	1		4	1.00	SSE
ORPS	XMM, XMM	1	1		1	0.50	SSE
PMULHUW	MM, M64	1	1		4	1.00	PENTIUMMMX
PREFETCHNTA	M512	1	1			1.00	SSE_PREFETCH
PREFETCHT1	M512	1	1			1.00	SSE_PREFETCH
RCPPS	XMM, M128	6	6			8.00	SSE
RCPSS	XMM, M32	1	1		4	1.00	SSE
RSQRTPS	XMM, M128	6	6			8.00	SSE
RSQRTSS	XMM, M32	1	1		4	1.00	SSE
SFENCE		1	1			6.50	SSE
SHUFPS	XMM, XMM, I8	1	1		1	1.00	SSE
SQRTPS	XMM, XMM	5	5		40	40.00	SSE
SQRTSS	XMM, XMM	1	1		20	18.00	SSE
SUBPS	XMM, M128	1	1		3	1.00	SSE
SUBSS	XMM, M32	1	1		3	1.00	SSE
UCOMISS	XMM, M32	1	1		6	1.00	SSE
UNPCKHPS	XMM, M128	1	1		1	1.00	SSE
UNPCKLPS	XMM, M128	1	1		1	1.00	SSE
XORPS	XMM, M128	1	1		1	1.00	SSE
ADDPD	XMM, M128	1	1		4	2.00	SSE2
ADDSD	XMM, M64	1	1		3	1.00	SSE2
ANDNPD	XMM, M128	1	1		1	1.00	SSE2
ANDPD	XMM, M128	1	1		1	1.00	SSE2
CMPPD	XMM, M128, I8	1	1		4	2.00	SSE2
CMPSD	XMM, M64, I8	1	1		3	1.00	SSE2
COMISD	XMM, M64	1	1		6	1.00	SSE2
CVTDQ2PD	XMM, M64	1	1			2.00	SSE2
CVTDQ2PS	XMM, M128	1	1			2.00	SSE2
CVTPD2DQ	XMM, M128	1	1			2.00	SSE2
CVTPD2PI	MM, M128	1	1			2.00	SSE2
CVTPD2PS	XMM, M128	1	1			2.00	SSE2
CVTPI2PD	XMM, M64	1	1			2.00	SSE2
CVTPS2DQ	XMM, M128	1	1			2.00	SSE2
CVTPS2PD	XMM, M64	1	1			2.00	SSE2
CVTSD2SI	R32, M64	1	1			1.00	SSE2
CVTSD2SI	R64, M64	1	1			1.00	SSE2
CVTSD2SS	XMM, M64	1	1		4	1.00	SSE2
CVTSI2SD	XMM, M32	1	1		4	1.00	SSE2
CVTSI2SD	XMM, R32	1	1		9	1.00	SSE2
CVTSS2SD	XMM, M32	1	1		4	1.00	SSE2
CVTTPD2DQ	XMM, M128	1	1			2.00	SSE2
CVTTPD2PI	MM, M128	1	1			2.00	SSE2
CVTTPS2DQ	XMM, M128	1	1			2.00	SSE2
CVTTSD2SI	R32, M64	1	1			1.00	SSE2
CVTTSD2SI	R64, M64	1	1			1.00	SSE2
DIVPD	XMM, M128	7	7			69.00	SSE2
DIVSD	XMM, M64	1	1		34	32.00	SSE2
LFENCE		2	2			8.00	SSE2
MAXPD	XMM, M128	1	1		4	2.00	SSE2
MAXSD	XMM, M64	1	1		3	1.00	SSE2
MFENCE		2	2			13.00	SSE2
MINPD	XMM, XMM	1	1		4	2.00	SSE2
MINSD	XMM, XMM	1	1		3	1.00	SSE2
MOVAPD	XMM, M128	1	1			1.00	SSE2
MOVAPD	XMM, XMM	1	1		1	0.50	SSE2
MOVD	R32, XMM	1	1		6	1.00	SSE2
MOVD	XMM, R32	1	1		6	1.00	SSE2
MOVDQA	M128, XMM	1	1		4	1.00	SSE2
MOVDQA	XMM, XMM	1	1		1	0.50	SSE2
MOVDQU	M128, XMM	1	1		4	1.00	SSE2
MOVDQU	XMM, XMM	1	1		1	0.50	SSE2
MOVHPD	M64, XMM	1	1		4	1.00	SSE2
MOVLPD	M64, XMM	1	1		4	1.00	SSE2
MOVMSKPD	R32, XMM	1	1		6	1.00	SSE2
MOVNTI	M32, R32	1	1		320	1.00	SSE2
MOVNTPD	M128, XMM	1	1		319	1.00	SSE2
MOVQ	R64, XMM	1	1		6	1.00	SSE2
MOVQ	XMM, R64	1	1		6	1.00	SSE2
MOVQ	XMM, XMM	1	1		1	0.50	SSE2
MOVSD	M64, XMM	1	1		4	1.00	SSE2
MOVSD	XMM, XMM	1	1		1	0.50	SSE2
MOVUPD	M128, XMM	1	1		4	1.00	SSE2
MOVUPD	XMM, XMM	1	1		1	0.50	SSE2
MULPD	XMM, M128	1	1		7	4.00	SSE2
MULSD	XMM, M64	1	1		5	2.00	SSE2
ORPD	XMM, M128	1	1		1	1.00	SSE2
PACKSSDW	XMM, M128	1	1		1	1.00	SSE2
PACKSSWB	XMM, M128	1	1		1	1.00	SSE2
PACKUSWB	XMM, M128	1	1		1	1.00	SSE2
PADDB	XMM, M128	1	1		1	1.00	SSE2
PADDD	XMM, M128	1	1		1	1.00	SSE2
PADDQ	XMM, M128	3	3		3	5.00	SSE2
PADDSB	XMM, M128	1	1		1	1.00	SSE2
PADDSW	XMM, M128	1	1		1	1.00	SSE2
PADDUSB	XMM, M128	1	1		1	1.00	SSE2
PADDUSW	XMM, M128	1	1		1	1.00	SSE2
PADDW	XMM, M128	1	1		1	1.00	SSE2
PAND	XMM, M128	1	1		1	1.00	SSE2
PANDN	XMM, M128	1	1		1	1.00	SSE2
PAVGB	XMM, M128	1	1		1	1.00	SSE2
PAVGW	XMM, M128	1	1		1	1.00	SSE2
PCMPEQB	XMM, M128	1	1		1	1.00	SSE2
PCMPEQD	XMM, M128	1	1		1	1.00	SSE2
PCMPEQW	XMM, M128	1	1		1	1.00	SSE2
PCMPGTB	XMM, M128	1	1		1	1.00	SSE2
PCMPGTD	XMM, M128	1	1		1	1.00	SSE2
PCMPGTW	XMM, M128	1	1		1	1.00	SSE2
PEXTRW	R32, XMM, I8	2	2		7	4.00	SSE2
PINSRW	XMM, R32, I8	1	1		6	1.00	SSE2
PMADDWD	XMM, XMM	1	1		5	2.00	SSE2
PMAXSW	XMM, XMM	1	1		1	0.50	SSE2
PMAXUB	XMM, XMM	1	1		1	0.50	SSE2
PMINSW	XMM, XMM	1	1		1	0.50	SSE2
PMINUB	XMM, XMM	1	1		1	0.50	SSE2
PMULHUW	XMM, M128	1	1		5	2.00	SSE2
PMULHW	XMM, M128	1	1		5	2.00	SSE2
PMULLW	XMM, M128	1	1		5	2.00	SSE2
PMULUDQ	MM, M64	1	1		4	1.00	SSE2MMX
PMULUDQ	XMM, M128	1	1		5	2.00	SSE2
POR	XMM, M128	1	1		1	1.00	SSE2
PSADBW	XMM, M128	1	1		5	2.00	SSE2
PSHUFD	XMM, M128, I8	1	1			1.00	SSE2
PSHUFHW	XMM, M128, I8	1	1			1.00	SSE2
PSHUFLW	XMM, M128, I8	1	1			1.00	SSE2
PSLLD	XMM, I8	1	1		1	1.00	SSE2
PSLLD	XMM, XMM	1	1		2	2.00	SSE2
PSLLQ	XMM, I8	1	1		1	1.00	SSE2
PSLLQ	XMM, XMM	1	1		2	2.00	SSE2
PSLLW	XMM, M128	1	1		2	2.00	SSE2
PSRAD	XMM, I8	1	1		1	1.00	SSE2
PSRAD	XMM, XMM	1	1		2	2.00	SSE2
PSRAW	XMM, M128	1	1		2	2.00	SSE2
PSRLD	XMM, I8	1	1		1	1.00	SSE2
PSRLD	XMM, XMM	1	1		2	2.00	SSE2
PSRLQ	XMM, I8	1	1		1	1.00	SSE2
PSRLQ	XMM, XMM	1	1		2	2.00	SSE2
PSRLW	XMM, M128	1	1		2	2.00	SSE2
PSUBB	XMM, M128	1	1		1	1.00	SSE2
PSUBD	XMM, M128	1	1		1	1.00	SSE2
PSUBQ	MM, M64	3	3		3	5.00	SSE2MMX
PSUBQ	XMM, M128	3	3		3	5.00	SSE2
PSUBSB	XMM, M128	1	1		1	1.00	SSE2
PSUBSW	XMM, M128	1	1		1	1.00	SSE2
PSUBUSB	XMM, M128	1	1		1	1.00	SSE2
PSUBUSW	XMM, M128	1	1		1	1.00	SSE2
PSUBW	XMM, M128	1	1		1	1.00	SSE2
PUNPCKHBW	XMM, M128	1	1		1	1.00	SSE2
PUNPCKHDQ	XMM, M128	1	1		1	1.00	SSE2
PUNPCKHQDQ	XMM, M128	1	1		1	1.00	SSE2
PUNPCKHWD	XMM, M128	1	1		1	1.00	SSE2
PUNPCKLBW	XMM, M128	1	1		1	1.00	SSE2
PUNPCKLDQ	XMM, M128	1	1		1	1.00	SSE2
PUNPCKLQDQ	XMM, M128	1	1		1	1.00	SSE2
PUNPCKLWD	XMM, M128	1	1		1	1.00	SSE2
PXOR	XMM, M128	1	1		1	1.00	SSE2
SHUFPD	XMM, M128, I8	1	1		1	1.00	SSE2
SQRTPD	XMM, M128	6	6			70.00	SSE2
SQRTSD	XMM, M64	1	1		35	33.00	SSE2
SUBPD	XMM, M128	1	1		4	2.00	SSE2
SUBSD	XMM, M64	1	1		3	1.00	SSE2
UCOMISD	XMM, M64	1	1		6	1.00	SSE2
UNPCKHPD	XMM, M128	1	1		1	1.00	SSE2
UNPCKLPD	XMM, M128	1	1		1	1.00	SSE2
XORPD	XMM, M128	1	1		1	1.00	SSE2
ADDSUBPD	XMM, M128	1	1		4	2.00	SSE3
ADDSUBPS	XMM, M128	1	1		3	1.00	SSE3
HADDPD	XMM, XMM	4	4		6	5.00	SSE3
HADDPS	XMM, XMM	4	4		5	6.00	SSE3
HSUBPD	XMM, XMM	4	4		6	5.00	SSE3
HSUBPS	XMM, XMM	4	4		5	6.00	SSE3
MOVDDUP	XMM, M64	1	1			1.00	SSE3
MOVSHDUP	XMM, M128	1	1			1.00	SSE3
MOVSLDUP	XMM, M128	1	1			1.00	SSE3
BLENDPD	XMM, M128, I8	1	1		1	5.23	SSE4
BLENDPS	XMM, M128, I8	1	1		1	5.23	SSE4
BLENDVPD	XMM, M128	3	3		5	8.00	SSE4
BLENDVPS	XMM, M128	3	3		5	8.00	SSE4
CRC32	R32, M16	1	1		3	6.00	SSE42
CRC32	R32, M8	1	1		3	6.00	SSE42
CRC32	R32, R32	1	1		3	6.00	SSE42
CRC32	R32, R8l	2	2		4	7.00	SSE42
CRC32	R64, M8	1	1		3	6.00	SSE42
CRC32	R64, R8l	1	1		3	6.00	SSE42
DPPD	XMM, XMM, I8	5	5		12	8.00	SSE4
DPPS	XMM, XMM, I8	9	9		15	12.00	SSE4
EXTRACTPS	R32, XMM, I8	2	2		9	5.62	SSE4
INSERTPS	XMM, XMM, I8	1	1		1	1.00	SSE4
MPSADBW	XMM, M128, I8	4	4		6	8.00	SSE4
PACKUSDW	XMM, M128	1	1		1	5.18	SSE4
PBLENDVB	XMM, M128	3	3		5	8.00	SSE4
PBLENDW	XMM, M128, I8	1	1		1	5.18	SSE4
PCMPEQQ	XMM, M128	3	3		5	8.00	SSE4
PCMPESTRI	XMM, M128, I8	10	10		27	21.00	SSE42
