;Intel Haswell (4th gen Core)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	0			0.25	PREFETCH_NOP
VUCOMISD	XMM, XMM	1	1	1*p1	3	1.00	AVX
VUCOMISS	XMM, XMM	1	1	1*p1	3	1.00	AVX
VUNPCKHPD	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VUNPCKHPD	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VUNPCKHPS	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VUNPCKHPS	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VUNPCKLPD	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VUNPCKLPD	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VUNPCKLPS	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VUNPCKLPS	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VXORPD	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VXORPD	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VXORPS	XMM, XMM, XMM	1	1	1*p5	1	1.00	AVX
VXORPS	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX
VZEROUPPER		4	0			1.00	AVX
VBROADCASTI128	YMM, M128	1	1	1*p23		0.50	AVX2
VBROADCASTSS	XMM, XMM	1	1	1*p5	1	1.00	AVX2
VEXTRACTI128	M128, YMM, I8	2	2	1*p23+1*p4	5	1.00	AVX2
VINSERTI128	YMM, YMM, M128, I8	2	2	1*p015+1*p23	1	1.00	AVX2
VMOVNTDQA	YMM, M256	1	1	1*p23		1.00	AVX2
VMPSADBW	YMM, YMM, YMM, I8	3	3	1*p0+2*p5	6	2.00	AVX2
VPABSB	YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPABSD	YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPABSW	YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPACKSSDW	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX2
VPACKSSWB	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX2
VPACKUSDW	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX2
VPACKUSWB	YMM, YMM, YMM	1	1	1*p5	1	1.00	AVX2
VPADDB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDD	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDQ	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPADDSB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDSW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDUSB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDUSW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPADDW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPALIGNR	YMM, YMM, YMM, I8	1	1	1*p5	1	1.00	AVX2
VPAND	YMM, YMM, YMM	1	1	1*p015	1	0.33	AVX2
VPANDN	YMM, YMM, YMM	1	1	1*p015	1	0.33	AVX2
VPAVGB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPAVGW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPBLENDD	XMM, XMM, XMM, I8	1	1	1*p015	1	0.38	AVX2
VPBLENDD	YMM, YMM, YMM, I8	1	1	1*p015	1	0.38	AVX2
VPBLENDVB	YMM, YMM, YMM, YMM	2	2	2*p5	2	2.00	AVX2
VPBLENDW	YMM, YMM, YMM, I8	1	1	1*p5	1	1.00	AVX2
VPBROADCASTB	XMM, XMM	1	1	1*p5	1	1.00	AVX2
VPBROADCASTB	YMM, XMM	1	1	1*p5	3	1.00	AVX2
VPBROADCASTD	XMM, XMM	1	1	1*p5	1	1.00	AVX2
VPBROADCASTD	YMM, XMM	1	1	1*p5	3	1.00	AVX2
VPBROADCASTQ	XMM, XMM	1	1	1*p5	1	1.00	AVX2
VPBROADCASTQ	YMM, XMM	1	1	1*p5	3	1.00	AVX2
VPBROADCASTW	XMM, XMM	1	1	1*p5	1	1.00	AVX2
VPBROADCASTW	YMM, XMM	1	1	1*p5	3	1.00	AVX2
VPCMPEQB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPEQD	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPEQQ	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPEQW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPGTB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPGTD	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPCMPGTQ	YMM, YMM, YMM	1	1	1*p0	5	1.00	AVX2
VPCMPGTW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPERM2I128	YMM, YMM, YMM, I8	1	1	1*p5	3	1.00	AVX2
VPERMD	YMM, YMM, YMM	1	1	1*p5	3	1.00	AVX2
VPERMPD	YMM, YMM, I8	1	1	1*p5	3	1.00	AVX2
VPERMPS	YMM, YMM, YMM	1	1	1*p5	3	1.00	AVX2
VPERMQ	YMM, YMM, I8	1	1	1*p5	3	1.00	AVX2
VPHADDD	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPHADDSW	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPHADDW	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPHSUBD	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPHSUBSW	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPHSUBW	YMM, YMM, YMM	3	3	1*p15+2*p5	3	2.00	AVX2
VPMADDUBSW	YMM, YMM, YMM	1	1	1*p0	5	1.00	AVX2
VPMADDWD	YMM, YMM, YMM	1	1	1*p0	5	1.00	AVX2
VPMASKMOVD	M256, YMM, YMM	4	4	1*p0+1*p1+1*p23+1*p4	0	1.00	AVX2
VPMASKMOVD	YMM, YMM, M256	3	3	1*p23+2*p5	2	2.00	AVX2
VPMASKMOVQ	M256, YMM, YMM	4	4	1*p0+1*p1+1*p23+1*p4	0	1.00	AVX2
VPMASKMOVQ	YMM, YMM, M256	3	3	1*p23+2*p5	2	2.00	AVX2
VPMAXSB	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMAXSD	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMAXSW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPMAXUB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPMAXUD	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMAXUW	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMINSB	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMINSD	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMINSW	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPMINUB	YMM, YMM, YMM	1	1	1*p15	1	0.50	AVX2
VPMINUD	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMINUW	YMM, YMM, YMM	1	1	1*p15	1	1.00	AVX2
VPMOVSXBD	YMM, M64	2	2	1*p23+1*p5		1.00	AVX2
VPMOVSXBQ	YMM, M32	2	2	1*p23+1*p5		1.00	AVX2
VPMOVSXBW	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVSXDQ	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVSXWD	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVSXWQ	YMM, M64	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXBD	YMM, M64	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXBQ	YMM, M32	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXBW	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXDQ	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXWD	YMM, M128	2	2	1*p23+1*p5		1.00	AVX2
VPMOVZXWQ	YMM, M64	2	2	1*p23+1*p5		1.00	AVX2
VPMULDQ	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPMULHRSW	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPMULHUW	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPMULHW	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPMULLD	YMM, YMM, M256	3	3	2*p0+1*p23	10	2.00	AVX2
VPMULLW	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPMULUDQ	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPOR	YMM, YMM, M256	1	2	1*p015+1*p23	1	0.50	AVX2
VPSADBW	YMM, YMM, M256	1	2	1*p0+1*p23	5	1.00	AVX2
VPSHUFB	YMM, YMM, M256	2	2	1*p23+1*p5	1	1.00	AVX2
VPSHUFD	YMM, M256, I8	2	2	1*p23+1*p5		1.00	AVX2
VPSHUFHW	YMM, M256, I8	2	2	1*p23+1*p5		1.00	AVX2
VPSHUFLW	YMM, M256, I8	2	2	1*p23+1*p5		1.00	AVX2
VPSIGNB	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSIGND	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSIGNW	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSLLD	YMM, YMM, I8	1	1	1*p0	1	1.00	AVX2
VPSLLD	YMM, YMM, XMM	2	2	1*p0+1*p5	4	1.00	AVX2
VPSLLQ	YMM, YMM, I8	1	1	1*p0	1	1.00	AVX2
VPSLLQ	YMM, YMM, XMM	2	2	1*p0+1*p5	4	1.00	AVX2
VPSLLVD	XMM, XMM, XMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSLLVD	YMM, YMM, YMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSLLVQ	XMM, XMM, XMM	1	1	1*p0	1	1.00	AVX2
VPSLLVQ	YMM, YMM, YMM	1	1	1*p0	1	1.00	AVX2
VPSLLW	YMM, YMM, M128	2	2	1*p0+1*p23	1	1.00	AVX2
VPSRAD	YMM, YMM, I8	1	1	1*p0	1	1.00	AVX2
VPSRAD	YMM, YMM, XMM	2	2	1*p0+1*p5	4	1.00	AVX2
VPSRAVD	XMM, XMM, XMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSRAVD	YMM, YMM, YMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSRAW	YMM, YMM, M128	2	2	1*p0+1*p23	1	1.00	AVX2
VPSRLD	YMM, YMM, I8	1	1	1*p0	1	1.00	AVX2
VPSRLD	YMM, YMM, XMM	2	2	1*p0+1*p5	4	1.00	AVX2
VPSRLQ	YMM, YMM, I8	1	1	1*p0	1	1.00	AVX2
VPSRLQ	YMM, YMM, XMM	2	2	1*p0+1*p5	4	1.00	AVX2
VPSRLVD	XMM, XMM, XMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSRLVD	YMM, YMM, YMM	3	3	2*p0+1*p5	2	2.00	AVX2
VPSRLVQ	XMM, XMM, XMM	1	1	1*p0	1	1.00	AVX2
VPSRLVQ	YMM, YMM, YMM	1	1	1*p0	1	1.00	AVX2
VPSRLW	YMM, YMM, M128	2	2	1*p0+1*p23	1	1.00	AVX2
VPSUBB	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBD	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBQ	YMM, YMM, M256	1	2	1*p15+1*p23	1	1.00	AVX2
VPSUBSB	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBSW	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBUSB	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBUSW	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPSUBW	YMM, YMM, M256	1	2	1*p15+1*p23	1	0.50	AVX2
VPUNPCKHBW	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKHDQ	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKHQDQ	YMM, YMM, M256	2	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKHWD	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKLBW	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKLDQ	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKLQDQ	YMM, YMM, M256	2	2	1*p23+1*p5	1	1.00	AVX2
VPUNPCKLWD	YMM, YMM, M256	1	2	1*p23+1*p5	1	1.00	AVX2
VPXOR	YMM, YMM, M256	1	2	1*p015+1*p23	1	0.50	AVX2
VGATHERDPD	XMM, VSIB_XMM, XMM	12	12	2*p0+1*p015+3*p06+1*p15+2*p23+3*p5	14	6.00	AVX2GATHER
VGATHERDPS	XMM, VSIB_XMM, XMM	20	20	3*p0+3*p015+5*p06+1*p15+4*p23+4*p5	16	8.00	AVX2GATHER
VGATHERQPD	XMM, VSIB_XMM, XMM	14	14	3*p0+1*p015+3*p06+1*p15+2*p23+4*p5	15	6.00	AVX2GATHER
VGATHERQPS	XMM, VSIB_XMM, XMM	15	15	3*p0+2*p015+3*p06+1*p15+2*p23+4*p5	16	7.00	AVX2GATHER
VPGATHERDD	XMM, VSIB_XMM, XMM	20	20	3*p0+3*p015+5*p06+1*p15+4*p23+4*p5	16	8.00	AVX2GATHER
VPGATHERDQ	XMM, VSIB_XMM, XMM	12	12	2*p0+1*p015+3*p06+1*p15+2*p23+3*p5	14	6.00	AVX2GATHER
VPGATHERQD	XMM, VSIB_XMM, XMM	15	15	3*p0+2*p015+3*p06+1*p15+2*p23+4*p5	16	7.00	AVX2GATHER
VPGATHERQQ	XMM, VSIB_XMM, XMM	14	14	3*p0+1*p015+3*p06+1*p15+2*p23+4*p5	14	6.00	AVX2GATHER
VAESDEC	XMM, XMM, M128	2	2	1*p23+1*p5	7	1.00	AVXAES
VAESDECLAST	XMM, XMM, M128	2	2	1*p23+1*p5	7	1.00	AVXAES
VAESENC	XMM, XMM, M128	2	2	1*p23+1*p5	7	1.00	AVXAES
VAESENCLAST	XMM, XMM, M128	2	2	1*p23+1*p5	7	1.00	AVXAES
VAESIMC	XMM, M128	3	3	1*p23+2*p5		2.00	AVXAES
VAESKEYGENASSIST	XMM, M128, I8	10	10	2*p0+1*p23+7*p5		7.83	AVXAES
ADC	AL, 0	2	2	1*p0156+1*p06	2	1.00	I86
ADC	AX, I16	2	2	1*p0156+1*p06	2	3.25	I86
ADC	M16, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M16, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M32, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M32, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M64, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M64, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M8, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
ADC	M8, R8h	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	6	1.87	I86
ADC	R16, 0	1	1	1*p06	1	1.00	I86
ADC	R16, I8	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R32, 0	1	1	1*p06	1	1.00	I86
ADC	R32, I8	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R64, 0	1	1	1*p06	1	1.00	I86
ADC	R64, I8	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8h, 0	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8h, M8	2	3	1*p0156+1*p06+1*p23	2	1.00	I86
ADC	RAX, I32	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8h, R8l	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8l, R8l	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R32, R32	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8h, R8h	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R8l, R8h	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R16, R16	2	2	1*p0156+1*p06	2	1.00	I86
ADC	R64, R64	2	2	1*p0156+1*p06	2	1.00	I86
ADC	M16, I16	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M16, R16	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M32, I32	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M32, R32	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M64, I32	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M64, R64	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M8, I8	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
ADC	M8, R8l	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
ADC	R8l, I8	2	2	1*p0156+1*p06	2	1.00	I86
ADD	AL, I8	1	1	1*p0156	1	0.62	I86
ADD	EAX, I32	1	1	1*p0156	1	0.50	I86
ADD	M16, I16	2	4	1*p0156+1*p23+1*p237+1*p4		3.42	I86
ADD	M16, R16	2	4	1*p0156+1*p23+1*p237+1*p4	6	1.09	I86
ADD	M32, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
ADD	M32, R32	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.10	I86
ADD	M64, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
ADD	M64, R64	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.09	I86
ADD	M8, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
ADD	M8, R8l	2	4	1*p0156+1*p23+1*p237+1*p4	6	1.09	I86
ADD	R16, I16	1	1	1*p0156	1	3.35	I86
ADD	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
ADD	R32, I32	1	1	1*p0156	1	0.40	I86
ADD	R32, M32	1	2	1*p0156+1*p23	1	0.50	I86
ADD	R64, I32	1	1	1*p0156	1	0.44	I86
ADD	R64, M64	1	2	1*p0156+1*p23	1	0.50	I86
ADD	R8h, I8	1	1	1*p0156	1	0.38	I86
ADD	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
ADD	R8h, R8h	1	1	1*p0156	1	0.42	I86
ADD	R8l, R8h	1	1	1*p0156	1	0.40	I86
ADD	R16, R16	1	1	1*p0156	1	0.33	I86
ADD	R64, R64	1	1	1*p0156	1	0.33	I86
ADD	R8h, R8l	1	1	1*p0156	1	0.40	I86
ADD	R8l, R8l	1	1	1*p0156	1	0.33	I86
ADD	R32, R32	1	1	1*p0156	1	0.33	I86
ADD	M16, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M16, I8	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M32, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M32, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M64, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M64, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M8, 0	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
ADD	M8, R8h	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
ADD	R8l, 0	1	1	1*p0156	1	0.33	I86
AND	AL, 0	1	1	1*p0156	1	0.62	I86
AND	AX, I16	1	1	1*p0156	1	3.20	I86
AND	M16, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M16, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M32, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M32, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M64, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M64, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M8, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
AND	M8, R8h	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.08	I86
AND	R16, 0	1	1	1*p0156	1	0.33	I86
AND	R16, I8	1	1	1*p0156	1	0.33	I86
AND	R32, 0	1	1	1*p0156	1	0.33	I86
AND	R32, I8	1	1	1*p0156	1	0.33	I86
AND	R64, 0	1	1	1*p0156	1	0.33	I86
AND	R64, I8	1	1	1*p0156	1	0.33	I86
AND	R8h, 0	1	1	1*p0156	1	0.38	I86
AND	R8h, M8	1	2	1*p0156+1*p23	1	0.50	I86
AND	RAX, I32	1	1	1*p0156	1	0.56	I86
AND	R8h, R8l	1	1	1*p0156	1	0.40	I86
AND	R8l, R8l	1	1	1*p0156	1	0.33	I86
AND	R32, R32	1	1	1*p0156	1	0.33	I86
AND	R8h, R8h	1	1	1*p0156	1	0.42	I86
AND	R8l, R8h	1	1	1*p0156	1	0.42	I86
AND	R16, R16	1	1	1*p0156	1	0.33	I86
AND	R64, R64	1	1	1*p0156	1	0.33	I86
AND	M16, I16	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
AND	M16, R16	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
AND	M32, I32	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
AND	M32, R32	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
AND	M64, I32	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
AND	M64, R64	8	7	3*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
AND	M8, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
AND	M8, R8l	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
AND	R8l, I8	1	1	1*p0156	1	0.33	I86
BSF	R16, R16	1	1	1*p1	3	1.00	I386
BSF	R32, R32	1	1	1*p1	3	1.00	I386
BSF	R64, R64	1	1	1*p1	3	1.00	I386
BSR	R16, R16	1	1	1*p1	3	1.00	I386
BSR	R32, R32	1	1	1*p1	3	1.00	I386
BSR	R64, R64	1	1	1*p1	3	1.00	I386
BSWAP	R64	2	2	1*p06+1*p15	2	1.00	I486REAL
BT	M16, I8	2	2	1*p06+1*p23		1.00	I386
BT	M32, 0	2	2	1*p06+1*p23		1.00	I386
BT	M32, R32	10	10	1*p015+4*p0156+3*p06+1*p1+1*p23	11	5.00	I386
BT	M64, I8	2	2	1*p06+1*p23		1.00	I386
BT	R16, 0	1	1	1*p06	1	1.00	I386
BT	R16, R16	1	1	1*p06	1	1.00	I386
BT	R32, I8	1	1	1*p06	1	1.00	I386
BT	R64, 0	1	1	1*p06	1	1.00	I386
BT	R64, R64	1	1	1*p06	1	1.00	I386
BTC	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	M32, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	M32, R32	10	11	4*p0156+3*p06+1*p1+2*p23+1*p4	14	5.00	I386
BTC	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	R16, 0	1	1	1*p06	1	1.00	I386
BTC	R16, R16	1	1	1*p06	1	1.00	I386
BTC	R32, I8	1	1	1*p06	1	1.00	I386
BTC	R64, 0	1	1	1*p06	1	1.00	I386
BTC	R64, R64	1	1	1*p06	1	1.00	I386
BTC	M16, I8	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTC	M32, 0	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTC	M32, R32	14	13	6*p0156+5*p06+1*p1+2*p23+1*p4	34	19.02	lock I386
BTC	M64, I8	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTR	M16, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M16, R16	10	11	1*p015+3*p0156+3*p06+1*p1+2*p23+1*p4	15	5.00	I386
BTR	M32, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M64, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M64, R64	9	10	3*p0156+3*p06+1*p1+2*p23+1*p4	13	5.00	I386
BTR	R16, I8	1	1	1*p06	1	1.00	I386
BTR	R32, 0	1	1	1*p06	1	1.00	I386
BTR	R32, R32	1	1	1*p06	1	1.00	I386
BTR	R64, I8	1	1	1*p06	1	1.00	I386
BTR	M16, 0	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTR	M16, R16	14	13	1*p015+5*p0156+5*p06+1*p1+2*p23+1*p4	35	19.00	lock I386
BTR	M32, I8	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTR	M64, 0	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTR	M64, R64	14	13	1*p015+3*p0156+6*p06+1*p1+2*p23+1*p4	33	19.00	lock I386
BTS	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	M32, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	M32, R32	10	11	4*p0156+3*p06+1*p1+2*p23+1*p4	14	5.00	I386
BTS	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	R16, 0	1	1	1*p06	1	1.00	I386
BTS	R16, R16	1	1	1*p06	1	1.00	I386
BTS	R32, I8	1	1	1*p06	1	1.00	I386
BTS	R64, 0	1	1	1*p06	1	1.00	I386
BTS	R64, R64	1	1	1*p06	1	1.00	I386
BTS	M16, I8	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTS	M32, 0	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
BTS	M32, R32	14	13	6*p0156+5*p06+1*p1+2*p23+1*p4	34	19.02	lock I386
BTS	M64, I8	8	7	3*p0156+3*p06+2*p23+1*p4		19.00	lock I386
CALL	R64	2	3	1*p06+1*p237+1*p4		2.72	I86
CBW		1	1	1*p0156	1	1.00	I86
CLC		1	0			0.25	I86
CLI		3	3	2*p06+1*p1		2.00	I86
CMC		1	1	1*p0156	1	0.53	I86
CMOVB	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVB	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVB	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVBE	R16, R16	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVBE	R32, R32	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVBE	R64, R64	3	3	1*p0156+2*p06	3	1.00	CMOV
CMOVL	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVL	R32, R32	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVL	R64, R64	2	2	1*p0156+1*p06	2	1.00	CMOV
CMOVLE	R16, R16	2	2	1*p0156+1*p06	2	1.00	CMOV
